Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1132,0,0,8142,-466,0,0,802,568,1023,1023,-1
1136,0,0,8142,-468,0,0,802,571,1023,1023,-1
1140,0,0,8142,-470,0,0,803,571,1023,1023,-1
1144,0,0,8128,-471,0,0,803,572,1023,1023,-1
1148,0,0,8128,-473,0,0,802,572,1023,1023,-1
1152,0,0,8128,-475,0,0,803,573,1023,1023,-1
1156,0,0,8128,-476,0,0,802,574,1023,1023,-1
1160,0,0,8128,-478,0,0,802,574,1023,1023,-1
1164,0,0,8128,-480,0,0,803,573,1023,1023,-1
1168,0,0,8128,-482,0,0,802,576,1023,1023,-1
1172,0,0,8128,-484,0,0,802,576,1023,1022,-1
1176,0,0,8128,-485,0,0,801,576,1023,1023,-1
1180,0,0,8128,-487,0,0,802,577,1023,1023,-1
1184,0,0,8142,-489,0,0,801,580,1023,1023,-1
1188,0,0,8142,-490,0,0,801,582,1023,1023,-1
1192,0,0,8128,-492,0,0,801,582,1023,1023,-1
1196,0,0,8128,-494,0,0,801,583,1023,1023,-1
1200,0,0,8128,-496,0,0,801,585,1023,1023,-1
1204,0,0,8128,-498,0,0,802,588,1023,1023,-1
1208,0,0,8128,-499,0,0,800,587,1023,1023,-1
1212,0,0,8142,-501,0,0,801,587,1023,1023,-1
1216,0,0,8142,-503,0,0,800,587,1023,1023,-1
1220,0,0,8142,-505,0,0,801,587,1023,1023,-1
1224,0,0,8142,-506,0,0,801,588,1023,1023,-1
1228,0,0,8142,-508,0,0,801,589,1023,1023,-1
1232,0,0,8128,-510,0,0,800,587,1023,1023,-1
1236,0,0,8128,-512,0,0,801,587,1023,1023,-1
1240,0,0,8128,-513,0,0,800,587,1023,1023,-1
1244,0,0,8128,-515,0,0,800,587,1023,1023,-1
1248,0,0,8128,-517,0,0,801,583,1023,1023,-1
1252,0,0,8142,-519,0,0,800,585,1023,1023,-1
1256,0,0,8142,-520,0,0,801,586,1023,1023,-1
1260,0,0,8142,-522,0,0,800,585,1023,1023,-1
1264,0,0,8142,-524,0,0,801,584,1023,1022,-1
1268,0,0,8142,-526,0,0,800,586,1023,1023,-1
1272,0,0,8128,-528,0,0,801,586,1023,1023,-1
1276,0,0,8128,-529,0,0,800,587,1023,1023,-1
1280,0,0,8128,-531,0,0,801,587,1023,1023,-1
1284,0,0,8156,-533,0,0,800,586,1023,1023,-1
1288,0,0,8156,-534,0,0,800,591,1023,1023,-1
1292,0,0,8142,-536,0,0,800,591,1023,1023,-1
1296,0,0,8142,-538,0,0,800,592,1023,1023,-1
1300,0,0,8142,-540,0,0,800,594,1023,1023,-1
1304,0,0,8142,-542,0,0,800,595,1023,1023,-1
1308,0,0,8142,-543,0,0,800,597,1023,1023,-1
1312,0,0,8156,-545,0,0,800,602,1023,1023,-1
1316,0,0,8156,-547,0,0,799,603,1023,1023,-1
1320,0,0,8156,-549,0,0,800,603,1023,1023,-1
1324,0,0,8128,-550,0,0,800,607,1023,1023,-1
1328,0,0,8128,-552,0,0,800,607,1023,1023,-1
1332,0,0,8156,-554,0,0,800,607,1023,1023,-1
1336,0,0,8156,-556,0,0,800,608,1023,1023,-1
1340,0,0,8156,-558,0,0,799,611,1023,1023,-1
1344,0,0,8170,-559,0,0,800,613,1023,1023,-1
1348,0,0,8170,-561,0,0,800,611,1023,1023,-1
1352,0,0,8142,-563,0,0,799,612,1023,1023,-1
1356,0,0,8142,-564,0,0,800,613,1023,1023,-1
1360,0,0,8142,-566,0,0,799,614,1023,1023,-1
1364,0,0,8156,-568,0,0,800,613,1023,1023,-1
1368,0,0,8156,-570,0,0,799,612,1023,1023,-1
1372,0,0,8142,-572,0,0,799,614,1023,1023,-1
1376,0,0,8142,-573,0,0,799,615,1023,1023,-1
1380,0,0,8142,-575,0,0,799,615,1023,1022,-1
1384,0,0,8142,-577,0,0,799,614,1023,1022,-1
1388,0,0,8142,-579,0,0,799,613,1023,1023,-1
1392,0,0,8142,-580,0,0,799,615,1023,1023,-1
1396,0,0,8142,-582,0,0,799,614,1023,1023,-1
1400,0,0,8142,-584,0,0,799,613,1023,1023,-1
1404,0,0,8142,-586,0,0,798,612,1023,1023,-1
1408,0,0,8142,-588,0,0,799,613,1023,1023,-1
1412,0,0,8142,-589,0,0,798,611,1023,1023,-1
1416,0,0,8142,-591,0,0,799,609,1023,1023,-1
1420,0,0,8142,-593,0,0,799,607,1023,1023,-1
1424,0,0,8156,-594,0,0,798,611,1023,1023,-1
1428,0,0,8156,-596,0,0,798,612,1023,1023,-1
1432,0,0,8142,-598,0,0,798,610,1023,1023,-1
1436,0,0,8142,-600,0,0,797,607,1023,1023,-1
1440,0,0,8142,-602,0,0,798,609,1023,1023,-1
1444,0,0,8142,-603,0,0,797,602,1023,1023,-1
1448,0,0,8142,-605,0,0,797,602,1023,1022,-1
1452,0,0,8142,-607,0,0,797,602,1023,1023,-1
1456,0,0,8142,-609,0,0,796,593,1023,1023,-1
1460,0,0,8142,-610,0,0,796,599,1023,1023,-1
1464,0,0,8142,-612,0,0,796,605,1023,1023,-1
1468,0,0,8142,-614,0,0,796,598,1023,1023,-1
1472,0,0,8142,-616,0,0,796,593,1023,1023,-1
1476,0,0,8142,-617,0,0,796,595,1023,1023,-1
1480,0,0,8142,-619,0,0,796,594,1023,1022,-1
1484,0,0,8142,-621,0,0,795,592,1023,1023,-1
1488,0,0,8142,-623,0,0,795,590,1023,1023,-1
1492,0,0,8128,-624,0,0,796,587,1023,1023,-1
1496,0,0,8128,-626,0,0,796,587,1023,1023,-1
1500,0,0,8128,-628,0,0,795,586,1023,1023,-1
1504,0,0,8142,-630,0,0,796,573,1023,1023,-1
1508,0,0,8142,-631,0,0,795,573,1023,1023,-1
1512,0,0,8142,-633,0,0,795,576,1023,1023,-1
1516,0,0,8142,-635,0,0,795,572,1023,1022,-1
1520,0,0,8142,-637,0,0,795,569,1023,1023,-1
1524,0,0,8170,-638,0,0,795,572,1023,1023,-1
1528,0,0,8170,-640,0,0,794,569,1023,1023,-1
1532,0,0,8142,-642,0,0,794,567,1023,1023,-1
1536,0,0,8142,-644,0,0,794,568,1023,1023,-1
1540,0,0,8142,-645,0,0,793,573,1023,1023,-1
1544,0,0,8170,-647,0,0,793,575,1023,1023,-1
1548,0,0,8170,-649,0,0,794,575,1023,1022,-1
1552,0,0,8128,-651,0,0,793,575,1023,1023,-1
1556,0,0,8128,-652,0,0,793,576,1023,1023,-1
1560,0,0,8128,-654,0,0,793,580,1023,1023,-1
1564,0,0,8128,-656,0,0,792,583,1023,1023,-1
1568,0,0,8128,-658,0,0,793,583,1023,1023,-1
1572,0,0,8156,-660,0,0,793,586,1023,1023,-1
1576,0,0,8156,-661,0,0,792,586,1023,1023,-1
1580,0,0,8156,-663,0,0,792,587,1023,1023,-1
1584,0,0,8156,-665,0,0,791,587,1023,1023,-1
1588,0,0,8156,-667,0,0,792,590,1023,1023,-1
1592,0,0,8142,-668,0,0,791,591,1023,1023,-1
1596,0,0,8142,-670,0,0,791,589,1023,1023,-1
1600,0,0,8142,-672,0,0,791,587,1023,1022,-1
1604,0,0,8156,-674,0,0,791,586,1023,1023,-1
1608,0,0,8156,-676,0,0,791,585,1023,1023,-1
1612,0,0,8142,-677,0,0,791,581,1023,1023,-1
1616,0,0,8142,-679,0,0,791,580,1023,1022,-1
1620,0,0,8142,-681,0,0,791,581,1023,1023,-1
1624,0,0,8142,-682,0,0,790,582,1023,1023,-1
1628,0,0,8142,-684,0,0,791,580,1023,1023,-1
1632,0,0,8128,-686,0,0,790,578,1023,1023,-1
1636,0,0,8128,-688,0,0,791,585,1023,1023,-1
1640,0,0,8128,-690,0,0,791,596,1023,1023,-1
1644,0,0,8142,-691,0,0,791,597,1023,1023,-1
1648,0,0,8142,-693,0,0,791,602,1023,1023,-1
1652,0,0,8142,-695,0,0,791,607,1023,1023,-1
1656,0,0,8142,-697,0,0,790,607,1023,1022,-1
1660,0,0,8142,-698,0,0,791,609,1023,1023,-1
1664,0,0,8142,-700,0,0,791,612,1023,1023,-1
