Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1576,0,0,8087,0,0,-1371,664,595,1023,1023,-1
1580,0,0,8087,0,0,-1375,665,593,1023,1023,-1
1584,0,0,8100,0,0,-1378,664,592,1023,1023,-1
1588,0,0,8100,0,0,-1382,665,594,1023,1023,-1
1592,0,0,8087,0,0,-1385,665,596,1023,1023,-1
1596,0,0,8087,0,0,-1389,665,596,1023,1023,-1
1600,0,0,8087,0,0,-1393,665,593,1023,1023,-1
1604,0,0,8073,0,0,-1396,665,591,1023,1023,-1
1608,0,0,8073,0,0,-1400,665,593,1023,1023,-1
1612,0,0,8100,0,0,-1404,665,593,1023,1023,-1
1616,0,0,8100,0,0,-1407,664,596,1023,1023,-1
1620,0,0,8100,0,0,-1411,665,593,1023,1023,-1
1624,0,0,8087,0,0,-1414,664,596,1023,1023,-1
1628,0,0,8087,0,0,-1418,664,592,1023,1023,-1
1632,0,0,8087,0,0,-1422,665,594,1023,1023,-1
1636,0,0,8087,0,0,-1425,665,590,1023,1023,-1
1640,0,0,8087,0,0,-1429,665,596,1023,1023,-1
1644,0,0,8087,0,0,-1433,665,590,1023,1023,-1
1648,0,0,8087,0,0,-1436,664,596,1023,1023,-1
1652,0,0,8100,0,0,-1440,666,590,1023,1023,-1
1656,0,0,8100,0,0,-1444,663,594,1023,1023,-1
1660,0,0,8100,0,0,-1447,665,591,1023,1023,-1
1664,0,0,8087,0,0,-1451,664,593,1023,1023,-1
1668,0,0,8087,0,0,-1454,664,588,1023,1023,-1
1672,0,0,8100,0,0,-1458,665,590,1023,1023,-1
1676,0,0,8100,0,0,-1462,665,589,1023,1023,-1
1680,0,0,8100,0,0,-1465,665,592,1023,1023,-1
1684,0,0,8100,0,0,-1469,665,591,1023,1023,-1
1688,0,0,8100,0,0,-1472,665,591,1023,1023,-1
1692,0,0,8087,0,0,-1476,665,589,1023,1023,-1
1696,0,0,8087,0,0,-1480,666,589,1023,1023,-1
1700,0,0,8087,0,0,-1483,665,587,1023,1023,-1
1704,0,0,8087,0,0,-1487,666,592,1023,1023,-1
1708,0,0,8087,0,0,-1490,665,591,1023,1023,-1
1712,0,0,8087,0,0,-1494,666,594,1023,1023,-1
1716,0,0,8087,0,0,-1498,666,589,1023,1023,-1
1720,0,0,8087,0,0,-1501,666,588,1023,1023,-1
1724,0,0,8087,0,0,-1505,666,589,1023,1023,-1
