Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1484,0,0,8183,623,0,0,672,588,1023,1023,-1
1488,0,0,8183,625,0,0,673,589,1023,1023,-1
1492,0,0,8183,627,0,0,673,589,1023,1023,-1
1496,0,0,8183,629,0,0,674,594,1023,1023,-1
1500,0,0,8183,630,0,0,674,594,1023,1023,-1
1504,0,0,8183,632,0,0,675,592,1023,1023,-1
1508,0,0,8183,634,0,0,675,594,1023,1023,-1
1512,0,0,8183,636,0,0,676,601,1023,1023,-1
1516,0,0,8183,637,0,0,677,600,1023,1023,-1
1520,0,0,8183,639,0,0,677,600,1023,1023,-1
1524,0,0,8183,641,0,0,678,605,1023,1023,-1
1528,0,0,8183,643,0,0,678,605,1023,1023,-1
1532,0,0,8183,644,0,0,678,604,1023,1023,-1
1536,0,0,8183,646,0,0,679,606,1023,1023,-1
1540,0,0,8183,648,0,0,679,609,1023,1023,-1
1544,0,0,8170,650,0,0,679,609,1023,1023,-1
1548,0,0,8170,652,0,0,679,609,1023,1023,-1
1552,0,0,8183,653,0,0,679,611,1023,1023,-1
1556,0,0,8183,655,0,0,680,617,1023,1023,-1
1560,0,0,8183,657,0,0,679,617,1023,1023,-1
1564,0,0,8156,658,0,0,680,616,1023,1023,-1
1568,0,0,8156,660,0,0,680,617,1023,1023,-1
1572,0,0,8183,662,0,0,680,620,1023,1023,-1
1576,0,0,8183,664,0,0,680,621,1023,1023,-1
1580,0,0,8183,666,0,0,680,619,1023,1023,-1
1584,0,0,8183,667,0,0,679,621,1023,1023,-1
1588,0,0,8183,669,0,0,680,621,1023,1023,-1
1592,0,0,8183,671,0,0,680,621,1023,1023,-1
1596,0,0,8183,673,0,0,680,622,1023,1023,-1
1600,0,0,8183,674,0,0,680,622,1023,1023,-1
1604,0,0,8183,676,0,0,680,622,1023,1023,-1
1608,0,0,8183,678,0,0,679,622,1023,1023,-1
1612,0,0,8183,680,0,0,680,623,1023,1023,-1
1616,0,0,8183,681,0,0,679,623,1023,1023,-1
1620,0,0,8183,683,0,0,679,622,1023,1023,-1
1624,0,0,8197,685,0,0,679,623,1023,1023,-1
1628,0,0,8197,687,0,0,678,623,1023,1023,-1
1632,0,0,8170,688,0,0,679,623,1023,1023,-1
1636,0,0,8170,690,0,0,678,624,1023,1023,-1
1640,0,0,8170,692,0,0,678,628,1023,1023,-1
1644,0,0,8183,694,0,0,678,627,1023,1023,-1
1648,0,0,8183,695,0,0,677,627,1023,1023,-1
1652,0,0,8183,697,0,0,677,629,1023,1023,-1
1656,0,0,8183,699,0,0,677,632,1023,1023,-1
1660,0,0,8183,701,0,0,676,634,1023,1023,-1
1664,0,0,8183,702,0,0,676,636,1023,1023,-1
1668,0,0,8183,704,0,0,675,635,1023,1023,-1
1672,0,0,8183,706,0,0,674,634,1023,1023,-1
1676,0,0,8183,708,0,0,674,637,1023,1023,-1
1680,0,0,8183,710,0,0,673,633,1023,1023,-1
1684,0,0,8183,711,0,0,673,646,1023,1023,-1
1688,0,0,8183,713,0,0,672,649,1023,1023,-1
1692,0,0,8183,715,0,0,671,646,1023,1023,-1
1696,0,0,8183,716,0,0,671,641,1023,1023,-1
1700,0,0,8183,718,0,0,669,631,1023,1023,-1
1704,0,0,8183,720,0,0,669,627,1023,1023,-1
1708,0,0,8183,722,0,0,667,635,1023,1023,-1
1712,0,0,8170,724,0,0,666,641,1023,1023,-1
1716,0,0,8170,725,0,0,665,642,1023,1023,-1
1720,0,0,8170,727,0,0,663,632,1023,1023,-1
1724,0,0,8197,729,0,0,662,632,1023,1023,-1
1728,0,0,8197,731,0,0,660,633,1023,1023,-1
1732,0,0,8170,732,0,0,658,627,1023,1023,-1
1736,0,0,8170,734,0,0,657,622,1023,1023,-1
1740,0,0,8170,736,0,0,656,620,1023,1023,-1
